kontrahent_id,nazwa,nip,nip_status,dup_nip,dup_nazwa
1038,Bobik-Kasak Sp.j. Sp. z o.o.,7832748830,poprawny,False,False
1039,Grupa Wojtalik Sp. J.,0964966833,poprawny,False,False
1040,Gabinety Kuza-Oleszko s.c. Sp. z o.o.,7028516224,poprawny,False,False
1041,Gawłowicz-Frydel Sp. z o.o. Sp.k. sp.k.,3486883900,poprawny,False,False
1042,Grupa Ficner-Kłosowicz S.A. Sp. z o.o.,6091141317,poprawny,False,False
1043,FPUH Piejko Sp. z o.o.,4588165020,poprawny,True,True
1044,Hutyra-Roda Sp. z o.o. Sp. J.,034-409-66-16,poprawny,False,False
1045,Grupa Herbut-Sypuła Sp.k. sp.k.,1417468137,poprawny,False,False
1046,GASEK SP. Z O.O. SP.K.,6941559458,poprawny,False,False
1047,Cięciwa-Judek s.c. Sp. J.,753-605-11-74,poprawny,False,False
1048,Spółdzielnia Majzner Spółka z o.o.,3621894550,poprawny,False,False
1049,Stowarzyszenie Wocial-Procek s.c. Spółka z o.o.,8942046644,poprawny,False,False
1050,Siedlaczek Sp.j. Sp. z o.o.,,brak,False,False
1051,Fundacja Gabara Sp. z o.o.,6235466224,poprawny,False,False
1052,Fundacja Bobko sp.k.,2242767746,poprawny,False,False
1053,Oczkowicz-Grubba Sp.j. Spółka z o.o.,1158488606,poprawny,False,False
1054,Fundacja Grzela Sp. z o.o. Sp.k. sp.k.,2312995704,błędny,False,False
1055,Fundacja Nazarewicz i syn s.c. Sp. J.,1203843750,poprawny,False,False
1056,  Fundacja Haponiuk-Kieszek Sp.j. Spółka z o.o.,385-454-00-69,poprawny,False,False
1057,Stowarzyszenie Bystrek sp. z o.o.,1123274899,poprawny,False,False
1058,FPUH Molak sp. z o.o.,4272038869,poprawny,False,False
1059,Spółdzielnia Cięciwa-Cacko s.c. Sp. z o.o.,9630453067,poprawny,False,False
1060,Fundacja Bociek-Piwowarek Sp.k. sp. z o.o.,5340018160,poprawny,False,False
1061,Job Sp. z o.o. Sp.k. Spółka z o.o.,4454460835,poprawny,False,False
1062,Grupa Kapera-Kopyść Sp. z o.o. sp.k.,1053912879,poprawny,False,False
1063,Grupa Kozaczuk sp.k.,,brak,False,False
1064,Grupa Kapciak Sp. z o.o.,1986424235,poprawny,True,True
1065,PPUH Hajdas Sp. z o.o.,,brak,False,False
1066,Gabinety Pacholik-Klucznik Sp.k. Sp. z o.o.,0232001869,poprawny,False,False
1067,Noszczyk-Zinkiewicz S.A. Sp. z o.o.,0814356145,poprawny,False,False
1068,Grupa Klyszcz-Sobstyl Sp.k. Sp. z o.o.,7468235469,poprawny,False,False
1069,Parzyszek-Jarka Sp.k. Sp. z o.o.,762-054-59-67,poprawny,False,False
1070,Gustaw-Cegła Sp. z o.o. Sp.k. Sp. J.,6641106540,poprawny,False,False
1071,Grupa Radke-Olchawa s.c. sp.k.,836-683-48-24,poprawny,False,False
1072,Stein Sp.k. S.A.,8889178798,poprawny,True,True
1073,Stowarzyszenie Jeszke Sp. z o.o.,9760932010,poprawny,False,False
1074,Kawulok i syn s.c. Spółka z o.o.,1809521754,poprawny,False,False
1075,Krüger-Kolman i syn s.c. sp. z o.o.,2419962646,poprawny,False,False
1076,FPUH Job Sp.j. Sp. J.,4542185452,poprawny,False,False
1077,Fogt Sp. z o.o. Spółka z o.o.,7090016355,poprawny,False,False
1078,Szachniewicz-Pędrak Sp. z o.o. Sp.k. S.A.,2828954006,poprawny,False,False
1079,Tułacz-Satora Sp.k. sp. z o.o.,1261685078,poprawny,False,False
1080,Fundacja Burchardt-Gęgotek Sp.k. Spółka z o.o.,0927115265,poprawny,False,False
1081,Grupa Styn-Pakosz i syn s.c. Sp. z o.o.,7169500745,poprawny,False,False
1082,Cierpka Sp. z o.o. sp. z o.o.,,brak,False,False
1083,Gabinety Hus s.c. sp.k.,1310450258,poprawny,False,False
1084,Gabinety Flisiak Sp. J.,5748352689,poprawny,False,False
1085,Fundacja Narożny s.c. sp.k.,8344883844,poprawny,False,False
1086,Madajczyk-Kurz Sp.j. Spółka z o.o.,5077406575,poprawny,False,False
1087,Trochim-Burzawa Sp.k. Sp. J.,0908551077,poprawny,False,False
1088,Walenciak Sp.k. Sp. z o.o.,786-190-25-41,poprawny,False,False
1089,Spółdzielnia Nieścioruk Sp. z o.o.,6953541205,poprawny,False,False
1090,Mich-Żabka i syn s.c. S.A.,0151532597,poprawny,False,False
1091,Spółdzielnia Godzisz S.A.,,brak,False,False
1092,Gabinety Rzeźniczek Sp.j. S.A.,4934039107,poprawny,False,False
1093,Grupa Bartocha-Ambrożewicz Sp.k. Spółka z o.o.,1184913595,poprawny,False,False
1094,Gabinety Dyda-Seweryniak Sp.j. Spółka z o.o.,0696801864,poprawny,False,False
1095,Fundacja Hołysz-Młotek Sp.k. Sp. J.,2339449533,poprawny,False,False
1096,Stowarzyszenie Prostak-Chwała Sp.k. sp. z o.o.,2501736546,poprawny,False,False
1097,Trąbka-Barłóg i syn s.c. Sp. z o.o.,2923345118,poprawny,False,False
1098,Fundacja Rubaj i syn s.c. Sp. z o.o.,8868430212,poprawny,False,False
1099,Grupa Samson Sp. z o.o. Sp. J.,575-988-75-95,poprawny,False,False
1100,Spółdzielnia Kopała-Polaszek Sp.j. sp. z o.o.,3620275589,poprawny,False,False
1101,Gosek S.A. S.A.,1152380233,poprawny,False,False
1102,PPUH Potaczek sp.k.,1897059165,poprawny,False,False
1103,Drewniok-Lewek Sp.k. Sp. z o.o.,9597721687,poprawny,False,False
1104,Chojna-Sado Sp.j. S.A.,9289728452,poprawny,False,False
1105,Fundacja Mirończuk Sp. z o.o.,2839482321,poprawny,False,False
1106,Poreda s.c. Sp. J.,3281165993,błędny,False,False
1107,FPUH Białka Sp. z o.o. Sp.k. Sp. J.,3042322773,poprawny,False,False
1108,Domurad Sp.j. S.A.,506-463-00-52,poprawny,False,False
1109,Matwiejczyk-Przeniosło Sp. z o.o. Sp.k. sp. z o.o.,2102916175,poprawny,False,False
1110,FPUH Sporek Sp. z o.o.,4384196622,poprawny,False,False
1111,Stowarzyszenie Słobodzian Sp.j. S.A.,856-670-63-67,poprawny,False,False
1112,Gabinety Cieniuch Sp.j. Spółka z o.o.,4407663494,poprawny,False,False
1113,Ciepła Sp.k. S.A.,,brak,False,False
1114,Saternus i syn s.c. Sp. J.,,brak,False,False
1115,Duczmal Sp. z o.o. Sp.k. sp. z o.o.,4199643382,poprawny,False,True
1116,Miodek-Matulewicz s.c. Spółka z o.o.,8333430317,poprawny,False,False
1117,FPUH Starek-Kostek i syn s.c. Spółka z o.o.,9453536591,poprawny,False,False
1118,Grupa Hojka Spółka z o.o.,2125450800,poprawny,False,False
1119,Fundacja Popielarczyk Sp.k. sp.k.,1307423599,poprawny,False,False
1120,PPUH Drewniok-Srokosz Sp.j. sp.k.,3326145435,poprawny,False,False
1121,Stowarzyszenie Pyszka Sp.k. Sp. J.,0081785228,poprawny,False,True
1122,Stowarzyszenie Kasak sp. z o.o.,5426874471,poprawny,False,False
1123,Fundacja Tylka S.A.,6563370144,poprawny,True,True
1124,Trybuś-Zapora Sp.k. Spółka z o.o.,5800027227,poprawny,False,False
1125,Guźniczak-Marat Sp. z o.o. Sp.k. sp.k.   ,4391368172,błędny,False,False
1126,Spółdzielnia Księżak Sp. z o.o. sp. z o.o.,8620929734,poprawny,False,False
1127,Oleksak-Lenda S.A. sp. z o.o.,2273938999,poprawny,False,False
1128,Bugla-Gradek S.A. sp. z o.o.,2366185073,poprawny,False,False
1129,Fiedoruk-Fita s.c. S.A.,1823601076,poprawny,True,True
1130,PPUH Gwara Sp.k. sp.k.,2589222569,poprawny,False,False
1131,Kryk Sp. z o.o. Sp.k. S.A.,3731180461,poprawny,False,False
1132,Mrotek-Berek Sp.k. sp.k.,4185201361,poprawny,False,False
1133,Fundacja Nóżka Sp. J.,7561547053,poprawny,False,False
1134,Kapera Sp. z o.o. Sp.k. S.A.,4119556400,poprawny,False,False
1135,Stowarzyszenie Solarczyk S.A.,5207020421,poprawny,False,False
1136,Borysiak Sp.j. Sp. J.,1241393697,poprawny,False,False
1137,Fundacja Bryda s.c. sp.k.,7312677319,poprawny,False,False
1138,Gruszczyk-Gałaj Sp.j. Spółka z o.o.,9889786535,poprawny,False,False
1139,Gabinety Windak S.A. sp.k.,1654308958,poprawny,False,False
1140,Rup Sp.j. Sp. z o.o.,5764497477,poprawny,False,False
1141,Gabinety Niedośpiał-Pabiś Sp.k. sp.k.,6764979745,poprawny,False,False
1142,Fundacja Gadzina Spółka z o.o.,0063553737,poprawny,False,False
1143,Franas-Faruga Sp. z o.o. Sp. z o.o.,9529635308,poprawny,False,False
1144,Markiel-Grodek Sp.k. sp.k.   ,2763643159,poprawny,False,False
1145,Labudda S.A. Spółka z o.o.,,brak,False,False
1146,Stowarzyszenie Wandas-Klaus i syn s.c. sp.k.,9393449746,poprawny,False,False
1147,Witas-Leks Sp. z o.o. Sp.k. Sp. z o.o.,,brak,False,False
1148,Kotlarek s.c. Sp. J.,,brak,False,False
1149,Stowarzyszenie Kuśka-Samson Sp.j. sp. z o.o.,2030044960,poprawny,False,False
1150,Stowarzyszenie Peszko Sp. z o.o. Sp.k. sp. z o.o.,5121375658,poprawny,False,False
1151,Kawala Sp. z o.o. sp.k.,434-566-31-14,poprawny,False,False
1152,Fundacja Dąbrówka Sp. z o.o. Sp. J.,2033474247,poprawny,False,False
1153,GRUPA JAROCH S.A.,8680085292,poprawny,False,False
1154,Gabinety Jaremek-Zacharek Sp. z o.o. Spółka z o.o.,1743043504,poprawny,False,False
1155,Stowarzyszenie Garncarek Sp.k. sp.k.,4665275230,poprawny,False,False
1156,FPUH Machul Spółka z o.o.,6913303037,poprawny,False,False
1157,PPUH Portka-Głuszko i syn s.c. S.A.,7507627996,poprawny,False,False
1158,Spółdzielnia Raźny-Zygmuntowicz Sp. z o.o. Sp.k. Sp. z o.o.,2398472309,poprawny,False,False
1159,Spółdzielnia Malon Sp. z o.o. sp.k.,0172224056,poprawny,False,False
1160,Kręgiel-Stąpor s.c. Sp. z o.o.,7754619922,poprawny,False,False
1161,FPUH Ambrożewicz Sp. J.,7258122598,poprawny,False,False
1162,Paprotny-Karyś i syn s.c. Sp. J.,2373379128,poprawny,False,False
1163,Spółdzielnia Kuryłowicz Sp. z o.o.   ,3586901709,poprawny,False,False
1164,Wojtasiewicz S.A. sp.k.,9945295176,poprawny,False,False
1165,Gabinety Tuzimek-Droździel S.A. sp.k.,7220542215,poprawny,False,False
1166,Namysł-Czajor Sp.j. sp. z o.o.,3083344470,poprawny,False,False
1167,Spółdzielnia Karczmarek S.A.,0205968515,poprawny,False,False
1168,Grupa Dąbrowicz i syn s.c. sp. z o.o.,6632956345,poprawny,False,False
1169,Ceran i syn s.c. Sp. z o.o.   ,6165812921,poprawny,False,False
1170,Gabinety Kubasiak Spółka z o.o.,6302955963,poprawny,False,False
1171,Szyda Sp. z o.o. Sp.k. sp.k.,4206615494,poprawny,False,True
1172,Spółdzielnia Turczyk-Nitkiewicz Sp. z o.o. Sp. z o.o.,3800498322,poprawny,False,False
1173,Gabinety Masny Sp. z o.o. Sp.k. Spółka z o.o.,8158268682,poprawny,False,False
1174,Gasz Sp.j. sp.k.,8064420066,poprawny,False,False
1175,Pawlukiewicz-Mularz s.c. Sp. J.,6646419629,błędny,False,False
1176,Stowarzyszenie Wiertelak-Kolka Sp.k. sp. z o.o.,1320410421,poprawny,False,False
1177,Spółdzielnia Sady sp.k.,1179726991,poprawny,False,False
1178,Fundacja Krzysiek-Koral Sp.j. sp. z o.o.,1800366602,poprawny,False,False
1179,Mitek S.A. sp. z o.o.,8631050520,poprawny,False,False
1180,Ciechowicz Sp.k. sp.k.,2990076864,poprawny,False,True
1181,FPUH Latek-Panicz Sp.k. sp.k.,9633761852,poprawny,False,False
1182,Grupa Matyjas S.A.,8410132828,poprawny,False,False
1183,Spółdzielnia Sereda sp. z o.o.,5279187509,poprawny,False,False
1184,Gabinety Kapuścik Sp. J.,5920881438,poprawny,False,False
1185,FPUH Dzierżak-Chwała Sp. z o.o. Sp.k. sp.k.,1596983843,poprawny,False,False
1186,  Frączkiewicz Sp. z o.o. Sp.k. S.A.,5686295913,poprawny,False,False
1187,Fundacja Sykała-Drobek Sp. z o.o. sp. z o.o.,946-074-29-95,poprawny,False,False
1188,Grupa Cukier Spółka z o.o.,1799670807,poprawny,False,False
1189,Grupa Petrus-Jarczyk Sp. z o.o. sp.k.,1673478532,poprawny,False,False
1190,Opas-Meissner S.A. Sp. z o.o.,9286052103,poprawny,False,False
1191,Cieciora-Piesik Sp. z o.o. Sp. z o.o.,0824845816,poprawny,False,False
1192,Czulak-Giersz Sp. z o.o. Sp.k. Sp. z o.o.,574-883-99-77,poprawny,False,False
1193,Łuszczak-Jamroz Sp. z o.o. S.A.,1995305642,poprawny,False,False
1194,Kliber-Grys Sp. z o.o. Sp.k. sp.k.,0870187264,poprawny,False,False
1195,Wesoła-Burchardt i syn s.c. Sp. z o.o.,0344442998,poprawny,False,False
1196,Leszkiewicz-Kijas S.A. Spółka z o.o.,2406221557,poprawny,False,False
1197,PPUH Andryszczyk-Basak S.A. sp. z o.o.,190-533-47-01,poprawny,False,False
1198,Fundacja Wygoda Spółka z o.o.,5939652132,poprawny,False,False
1199,FPUH Kudełka Sp.k. Spółka z o.o.,2117327723,poprawny,False,False
1200,PPUH Stanclik-Bródka S.A. Sp. J.,585-229-42-59,poprawny,False,False
1201,Gabinety Wosiak S.A. Sp. z o.o.,7105080544,poprawny,False,False
1202,Grupa Piechura-Trojanowicz Sp. z o.o. Sp.k. Spółka z o.o.,3524784176,poprawny,False,False
1203,Spółdzielnia Siciarz sp.k.,3053788038,poprawny,False,False
1204,Grupa Wikło-Grzela Sp. z o.o. Sp.k. Sp. J.,,brak,False,False
1205,Stowarzyszenie Waszczyk s.c. Spółka z o.o.,8625152173,poprawny,False,False
1206,Grupa Sych s.c. sp.k.,0189156738,poprawny,False,False
1207,Fundacja Wojtoń Sp. z o.o. sp.k.   ,6914336292,poprawny,False,True
1208,Pleban Sp.k. sp.k.,900-108-98-57,poprawny,False,False
1209,Gabinety Smorąg-Kalista s.c. Sp. J.,1896844241,poprawny,False,False
1210,Piejko Sp.k. S.A.,2857595828,poprawny,False,False
1211,Kliszcz-Słomiany Sp. z o.o. S.A.   ,8912488396,błędny,False,False
1212,Legutko-Pelka Sp.j. Spółka z o.o.,5143672866,poprawny,False,False
1213,Michnowicz Sp.j. Spółka z o.o.,6811939783,poprawny,False,False
1214,Stowarzyszenie Jaszczur S.A.,7905528667,poprawny,False,False
1215,Gabinety Łuksza sp.k.,0705326010,poprawny,False,False
1216,PPUH Domian-Borzych Sp. z o.o. Sp.k. S.A.,4255136091,błędny,False,False
1217,Kuncewicz-Radke i syn s.c. Spółka z o.o.,0243736155,poprawny,True,False
1218,Mytnik s.c. Spółka z o.o.,8969335395,poprawny,False,False
1219,Tabiś-Betlej S.A. Spółka z o.o.,7315663973,poprawny,True,False
1220,PPUH Szarzec Sp.j. Sp. J.,9028377278,poprawny,False,False
1221,Gabinety Sołek sp. z o.o.,4281644167,poprawny,False,False
1222,Grupa Bystrek-Dubis Sp. z o.o. Sp. J.,8027304271,poprawny,False,False
1223,Bąbol s.c. S.A.,1893953099,poprawny,False,True
1224,Golisz-Ernst S.A. sp. z o.o.,8849874557,poprawny,False,False
1225,Micał Sp. z o.o. sp. z o.o.,0688116409,poprawny,False,False
1226,Fundacja Sadłocha Sp.j. sp.k.   ,7758333648,poprawny,False,False
1227,Sadlik-Szwiec Sp.j. sp.k.,1538602824,poprawny,False,False
1228,Piguła-Wons Sp. z o.o. Sp.k. sp. z o.o.,3190577200,poprawny,False,False
1229,Stowarzyszenie Bodych sp. z o.o.,2453810976,poprawny,False,False
1230,FPUH Kozubal-Hadała S.A. Sp. J.,2517422402,poprawny,False,False
1231,Kierat Sp. z o.o. Sp.k. Spółka z o.o.,686-163-07-05,poprawny,False,False
1232,FPUH Burchard-Krzyżostaniak Sp.k. Sp. z o.o.,9536621951,poprawny,False,False
1233,Szkup-Kurbiel Sp. z o.o. Sp.k. Spółka z o.o.,0017325907,poprawny,False,False
1234,PPUH Jama sp. z o.o.,2113869083,poprawny,True,True
1235,Grupa Martynowicz-Czerniec Sp.k. Spółka z o.o.,5461719281,poprawny,False,False
1236,Ostapczuk-Mordal Sp.k. Sp. z o.o.,2344225210,poprawny,False,False
1237,Pasztaleniec i syn s.c. sp. z o.o.,0944772698,poprawny,False,False
1238,Gabinety Szmagaj-Gierasimiuk S.A. sp. z o.o.,2761794807,poprawny,False,False
1239,Kut S.A. Sp. z o.o.,2119158911,poprawny,False,False
1240,Klemczak-Łyjak Sp.j. sp.k.,6862376002,poprawny,False,False
1241,Fundacja Kapałka-Suszka Sp.j. Sp. J.,8191907493,poprawny,False,False
1242,PPUH Wołczyk s.c. Sp. J.,8369235343,poprawny,False,False
1243,Fundacja Monkiewicz-Małys Sp.k. sp. z o.o.,9865462206,poprawny,False,False
1244,Spółdzielnia Łaciak Sp.k. Spółka z o.o.,5033000083,poprawny,False,False
1245,Fundacja Witaszek S.A. sp.k.,008-899-11-49,poprawny,False,False
1246,Szeszko-Karnas S.A. sp. z o.o.,7379897909,poprawny,False,False
1247,Grupa Franas-Pesta S.A. sp.k.,674-630-00-97,poprawny,False,False
1248,Spółdzielnia Celuch sp. z o.o.,3401535346,poprawny,False,False
1249,Stowarzyszenie Dyja Sp. J.,4667201081,poprawny,False,False
1250,Stowarzyszenie Moryc sp. z o.o.,2387940267,poprawny,False,False
1251,FPUH Korab S.A. sp. z o.o.,7353642358,poprawny,False,False
1252,Dorobek-Szatko Sp. z o.o. Sp.k. sp.k.,2851816122,poprawny,False,False
1253,FPUH Sobisz-Ziarnik Sp. z o.o. Sp. z o.o.,0792304660,poprawny,False,False
1254,Kościk i syn s.c. Sp. z o.o.,1232961512,poprawny,False,False
1255,Jagieło-Młynarz Sp.k. S.A.,5344604222,poprawny,False,False
1256,PPUH Popielarczyk Sp.k. Sp. z o.o.,4358617688,poprawny,False,False
1257,Grupa Kozdrój-Sołtysek s.c. sp. z o.o.,670-866-65-60,poprawny,False,False
1258,Kruś Sp. z o.o. Sp.k. Spółka z o.o.,9477129035,poprawny,False,False
1259,Stowarzyszenie Preuss-Mycek s.c. Spółka z o.o.,2235434044,poprawny,False,False
1260,Grupa Maksimowicz S.A. Sp. J.,,brak,False,False
1261,Gabinety Rajchel s.c. Sp. z o.o.,9738818272,poprawny,False,False
1262,Fundacja Budzeń-Ptok S.A. Spółka z o.o.,8821884961,poprawny,False,False
1263,Zyga-Miozga i syn s.c. Sp. z o.o.,2125434126,poprawny,False,False
1264,Beck Sp. z o.o. sp. z o.o.,7218600324,poprawny,False,False
1265,PPUH Nieszporek S.A. Spółka z o.o.,0034713173,poprawny,False,False
1266,Szyma-Wrześniak s.c. Sp. J.,1625908414,poprawny,False,False
1267,Spółdzielnia Cal S.A. Sp. z o.o.,3753582103,poprawny,False,False
1268,Stowarzyszenie Zaraś Sp. z o.o. S.A.,9037161604,błędny,False,False
1269,Kiryluk Sp. z o.o. Sp.k. S.A.,1837530765,poprawny,False,False
1270,Gabinety Osojca-Araszkiewicz s.c. S.A.,8002443237,poprawny,False,False
1271,Grupa Słyk i syn s.c. S.A.,9685746706,poprawny,False,False
1272,Fundacja Kielczyk Sp. z o.o. Sp.k. Spółka z o.o.,1070335083,poprawny,False,False
1273,Spółdzielnia Rajtar sp. z o.o.,0416910530,poprawny,False,False
1274,Dubel-Usarek s.c. Sp. J.,8646339534,poprawny,False,False
1275,Gabinety Tomzik S.A.,4278961573,poprawny,False,False
1276,PPUH Rorat S.A.,5123959783,poprawny,False,False
1277,Bartocha i syn s.c. sp.k.,7236024463,poprawny,False,False
1278,Szwałek-Chachaj S.A. S.A.,1073087154,poprawny,False,False
1279,Grupa Margas S.A. Sp. z o.o.,3175438027,błędny,False,False
1280,Fundacja Durys-Smagała s.c. S.A.,0292546868,poprawny,False,False
1281,Gabinety Parkitny Spółka z o.o.,2076327139,poprawny,False,False
1282,Cuch S.A. sp. z o.o.,3868790600,poprawny,False,False
1283,Kozieja Sp. z o.o. Sp. J.,5534050896,poprawny,False,False
1284,Fundacja Nojek Sp.k. Spółka z o.o.,976-405-35-64,poprawny,False,False
1285,Spółdzielnia Gotfryd s.c. sp. z o.o.,6190384224,poprawny,False,False
1286,Gabinety Ulewicz-Czenczek Sp.j. Sp. J.,2227111757,poprawny,False,False
1287,Felisiak-Czupryna s.c. Spółka z o.o.,9830521690,poprawny,False,False
1288,PPUH Stanaszek-Gumieniak S.A. sp.k.,8014264718,poprawny,False,False
1289,Sajda Sp.k. Sp. z o.o.,6370500494,poprawny,False,False
1290,Stowarzyszenie Jaracz sp. z o.o.,1729476388,poprawny,False,False
1291,Wawrzyńczyk-Miśko S.A. Spółka z o.o.,9985193938,poprawny,False,False
1292,Spółdzielnia Świerszcz-Litwiniuk Sp. z o.o. sp.k.,2667652724,poprawny,False,False
1293,Bobrowicz i syn s.c. Sp. J.,0886406757,poprawny,False,False
1294,Stowarzyszenie Kurach-Ufnal Sp.k. sp. z o.o.,9022154399,poprawny,False,False
1295,Marko s.c. sp. z o.o.,5333202359,poprawny,False,False
1296,Czuryło-Roś S.A. Sp. z o.o.,1935450369,poprawny,False,False
1297,Spółdzielnia Oszust-Bogusiewicz i syn s.c. sp. z o.o.,4362962084,poprawny,False,False
1298,Grupa Gmurczyk S.A. Spółka z o.o.,4129075961,poprawny,False,False
1299,Lindner Sp. z o.o. S.A.,7495421064,poprawny,False,False
1300,Gabinety Myszor-Pyszka S.A. Sp. z o.o.,9226713170,błędny,False,False
1301,Wacław-Polnik Sp.k. sp.k.,6461209617,poprawny,False,False
1302,FPUH Klyszcz S.A. Spółka z o.o.,2403211535,poprawny,False,False
1303,Spółdzielnia Gawłowicz-Kurzaj Sp. z o.o. Sp.k. Sp. J.,1430877976,poprawny,False,False
1304,Chalimoniuk-Szynkiewicz S.A. sp. z o.o.,,brak,False,False
1305,Staręga Sp.k. Sp. J.,6933329985,poprawny,False,False
1306,Fundacja Cywka-Nieroda S.A. sp.k.,8382567269,poprawny,False,False
1307,PPUH Fijałek sp.k.,2543551969,poprawny,False,False
1308,Pompa Sp. z o.o. Sp.k. Sp. J.,6247286396,poprawny,False,False
1309,Stowarzyszenie Szyda Spółka z o.o.,1499290093,poprawny,False,False
1310,Hawro Sp. z o.o. Sp. z o.o.,4509563218,poprawny,False,False
1311,Stowarzyszenie Bryda Sp. z o.o. Sp. z o.o.,9335389223,poprawny,False,False
1312,Grupa Adamów-Słonka Sp. z o.o. Sp. J.,0608277058,błędny,False,False
1313,Kloska-Mazanek Sp. z o.o. sp. z o.o.,3723461760,poprawny,False,False
1314,Sapa Sp.j. Sp. J.,9441642318,poprawny,False,False
1315,Grupa Miotke-Straszak Sp.k. S.A.,7685760630,błędny,False,False
1316,Grupa Kłosiewicz-Kopyt i syn s.c. Sp. z o.o.,7551887014,poprawny,False,False
1317,Stowarzyszenie Chojna Sp. z o.o.,2483744416,poprawny,False,False
1318,Galuba Sp.k. sp.k.,6947902549,poprawny,False,False
1319,Grubba i syn s.c. S.A.,2386410099,poprawny,False,False
1320,SZRAMKA-SZCZAP SP.J. SPÓŁKA Z O.O.,2164359908,poprawny,False,False
1321,  Stowarzyszenie Janiszek Sp.j. S.A.,0476143784,poprawny,False,False
1322,FPUH Mosur-Kastelik Sp. z o.o. Sp.k. S.A.,8154185893,poprawny,False,False
1323,Pancerz-Machoń s.c. Sp. z o.o.,0845078606,poprawny,False,False
1324,Gabinety Damps-Brodowicz Sp. z o.o. Sp.k. sp. z o.o.,7469833066,poprawny,False,False
1325,Stowarzyszenie Pinda-Dymarczyk Sp. z o.o. sp. z o.o.,2266794192,poprawny,False,False
1326,Stowarzyszenie Myszor-Jakubaszek s.c. Spółka z o.o.,9067396340,poprawny,False,False
1327,Penar-Walus Sp.j. Spółka z o.o.,5049221705,poprawny,False,False
1328,  PPUH Andrejczuk S.A. S.A.,,brak,False,False
1329,Broncel s.c. sp.k.,2653371702,poprawny,True,True
1330,Stowarzyszenie Łuczkiewicz i syn s.c. sp. z o.o.,9831354900,poprawny,False,False
1331,Spółdzielnia Majczyna-Zygmuntowicz s.c. S.A.,9219587302,poprawny,False,False
1332,Durys S.A. Spółka z o.o.,3021781671,poprawny,True,False
1333,PPUH Pitala s.c. Spółka z o.o.,8901649280,poprawny,False,False
1334,  Gabinety Burchardt-Strzyż Sp. z o.o. Sp.k. sp.k.,2640703088,poprawny,False,False
1335,FPUH Wielgos Sp. z o.o. sp. z o.o.,9682448500,poprawny,False,True
1336,Gabinety Pacyga sp. z o.o.,7411680690,poprawny,False,False
1337,Fundacja Rezmer-Szylar Sp. z o.o. Sp. z o.o.,808-203-91-70,poprawny,False,False
1338,Szyma Sp.j. sp.k.,6245870122,poprawny,False,False
1339,PPUH Kurach sp.k.,0912375304,poprawny,False,False
1340,PPUH Czubaszek S.A.,0243652406,poprawny,False,True
1341,FPUH Jagieło-Franczuk i syn s.c. S.A.,5403648825,poprawny,False,False
1342,FPUH Preś Sp. z o.o. Sp. J.,,brak,False,False
1343,Stowarzyszenie Dworniczak-Pazdan s.c. sp. z o.o.,5949722041,poprawny,False,False
1344,Fundacja Strug S.A.,6179962352,poprawny,False,False
1345,Kornet i syn s.c. sp.k.,560-413-48-20,poprawny,False,False
1346,Mędrala-Kucewicz s.c. Sp. J.,3912260005,poprawny,False,False
1347,Stowarzyszenie Gawłowicz Sp. z o.o. Sp.k. sp. z o.o.,9143049135,poprawny,False,False
1348,Szynkiewicz-Smektała S.A. Sp. J.,8720998657,poprawny,False,False
1349,Drozdowicz S.A. Spółka z o.o.,9208235309,poprawny,False,False
1350,Grupa Ostasz-Dudziec s.c. sp.k.,6298056826,poprawny,True,True
1351,Fundacja Mućko S.A.,6186957240,poprawny,False,False
1352,Węgrzynowicz s.c. Spółka z o.o.,3137956109,poprawny,False,False
1353,GABINETY WYRWICH SPÓŁKA Z O.O.,0361920259,poprawny,True,True
1354,Stowarzyszenie Solis sp. z o.o.,0476078621,poprawny,False,False
1355,Duczmal S.A. sp.k.,1708517320,poprawny,False,True
1356,Pelka-Krauz Sp. z o.o. Sp.k. Sp. z o.o.,8580558118,poprawny,False,False
1357,Władyka Sp.j. Sp. J.,1607700407,poprawny,False,False
1358,FPUH Kasiak Sp. z o.o.,3982218037,poprawny,False,False
1359,Tyma-Raczkiewicz Sp. z o.o. sp.k.,864-078-80-24,poprawny,False,False
1360,Stowarzyszenie Jarczak Sp. z o.o. Sp.k. S.A.,9333562309,poprawny,False,False
1361,FPUH PERKA S.A.,7089870925,poprawny,False,False
1362,PPUH Rut Sp.k. Sp. z o.o.,1326611586,poprawny,False,False
1363,Żal-Majos Sp. z o.o. Sp. z o.o.,196-047-22-01,poprawny,False,False
1364,Spółdzielnia Jakoniuk Spółka z o.o.,,brak,False,False
1365,Fundacja Dziadkowiec-Kołaczyk i syn s.c. sp.k.,4676626236,poprawny,False,False
1366,Kurzak S.A. sp.k.,4025787033,poprawny,False,False
1367,Handke i syn s.c. sp. z o.o.,6050281642,poprawny,False,False
1368,Fundacja Stranc sp.k.,1203025201,poprawny,False,False
1369,Gabinety Mojsa i syn s.c. Sp. J.,9531926002,poprawny,False,False
1370,Holc i syn s.c. Spółka z o.o.,4920548945,poprawny,False,False
1371,Dziarmaga Sp.j. Sp. z o.o.   ,,brak,False,False
1372,Dyda i syn s.c. S.A.,9705660363,poprawny,False,False
1373,Balawender i syn s.c. S.A.,2660235153,poprawny,True,True
1374,PPUH Dankiewicz-Polasik S.A. sp. z o.o.,1671560583,poprawny,False,False
